Date,Stock Name,sentiment,stock_performance,pct_change,one_day_price,two_day_price,three_day_price,historical_price
2022-04-07,NIO,0.20402857142857142,-1,-1.7681758328068453,21.68,22.47,23.85,20.07
2022-04-07,PG,-0.032675,1,0.7805610262966519,145.52,143.47,142.96,140.18
2022-04-07,PYPL,0.38155,-1,-1.6188975727470256,112.49,117.65,121.86,111.07
2022-04-07,TSLA,0.20781736111111113,-1,-3.004944796541838,348.59,363.75,381.82,320.78
2022-04-07,TSM,0.15429411764705883,-1,-1.2236433615881992,95.89,97.14,99.31,99.05
2022-04-07,ZS,-0.5994,-1,-2.228838281640426,226.07,238.61,252.11,224.09
2022-04-08,AAPL,0.09250909090909092,-1,-2.551590460482533,169.4,169.09,172.27,165.41
2022-04-08,AMD,0.23790833333333333,-1,-3.5940566865524444,103.72,103.67,106.82,111.99
2022-04-08,AMZN,0.22965555555555556,-1,-2.1613947156313573,157.78,158.76,164.05,158.67
2022-04-08,BA,0.0,-1,-0.09703092003793447,177.97,178.72,182.65,185.96
2022-04-08,COST,0.2235,-1,-2.5614874975280233,582.98,560.68,551.6,536.16
2022-04-08,CRM,0.3818,-1,-0.8723451279225771,199.05,199.7,208.97,207.9
2022-04-08,DIS,-0.8519,-1,-0.9251623447363945,130.26,130.95,133.97,135.13
2022-04-08,GOOG,-0.03869999999999998,-1,-3.144531987356297,135.82,136.53,140.4,136.77
2022-04-08,INTC,0.148,-1,-0.9570410605183797,44.45,44.43,44.98,45.17
2022-04-08,META,0.34246,-1,-2.6402211515852345,221.9,222.25,230.75,213.15
2022-04-08,MSFT,0.22965555555555556,-1,-3.9431532153424924,293.77,291.95,303.04,292.55
2022-04-08,NFLX,0.2783,-1,-2.2142308572259637,362.15,368.35,380.15,369.26
2022-04-08,NIO,0.2804,-1,-1.4999961853027344,20.36,21.68,22.47,20.18
2022-04-08,PG,0.22965555555555556,-1,-0.3810227379997714,147.4,145.52,143.47,140.69
2022-04-08,PYPL,0.20095,-1,-1.2588809795920384,113.04,112.49,117.65,111.9
2022-04-08,TSLA,0.24229128630705393,-1,-4.8328086073804455,352.42,348.59,363.75,324.31
2022-04-08,TSM,0.33369333333333334,-1,-1.7322988254393201,95.26,95.89,97.14,99.1
2022-04-08,ZS,0.0,-1,-1.0891071189361383,231.96,226.07,238.61,225.61
2022-04-11,AAPL,-0.07714,1,1.1523488021060144,167.38,169.4,169.09,166.89
2022-04-11,AMD,-0.08935714285714286,-1,-2.3313178683674436,101.0,103.72,103.67,112.14
2022-04-11,AMZN,0.09057499999999999,-1,-0.22133635624076944,154.46,157.78,158.76,160.68
2022-04-11,BA,0.0772,1,0.7141632912745322,175.2,177.97,178.72,186.66
2022-04-11,DIS,0.25943333333333335,1,0.14542800941096573,130.26,130.26,130.95,135.44
2022-04-11,GOOG,0.26456666666666667,-1,-1.0955567894755678,133.38,135.82,136.53,137.36
2022-04-11,INTC,0.6185499999999999,-1,-0.1503137401606689,43.94,44.45,44.43,45.34
2022-04-11,META,0.1203,-1,-1.0717894230184928,221.29,221.9,222.25,216.6
2022-04-11,MSFT,0.09057499999999999,-1,-1.1217919170049142,289.48,293.77,291.95,294.65
2022-04-11,NFLX,0.7256,-1,-1.1206879012886135,355.88,362.15,368.35,371.19
2022-04-11,NIO,0.23333125,-1,-1.2182825846296363,20.0,20.36,21.68,20.49
2022-04-11,PG,0.09057499999999999,-1,-0.3009708007077129,148.55,147.4,145.52,141.91
2022-04-11,PYPL,-0.1591,-1,-1.4206334516685035,111.21,113.04,112.49,113.88
2022-04-11,TSLA,0.16854358974358974,1,1.1291813566499351,341.83,352.42,348.59,332.29
2022-04-11,TSM,0.267988,-1,-0.133247422616615,94.09,95.26,95.89,99.08
2022-04-12,AAPL,0.0603111111111111,1,1.6342654711685407,163.11,167.38,169.4,166.71
2022-04-12,AMD,0.13054,1,2.7760246393346075,97.37,101.0,103.72,111.44
2022-04-12,AMZN,0.2825625,1,3.1524457068956617,151.12,154.46,157.78,160.22
2022-04-12,BA,0.181275,1,3.7383687222175,175.03,175.2,177.97,186.11
2022-04-12,DIS,0.5267,1,1.154095946762332,129.06,130.26,130.26,135.14
2022-04-12,F,-0.2732,1,0.9765610245503147,12.18,12.0,11.93,13.05
2022-04-12,GOOG,0.02779999999999999,1,1.4890146468787417,129.18,133.38,135.82,136.97
2022-04-12,INTC,0.5267,1,1.096758987170872,43.52,43.94,44.45,45.25
2022-04-12,META,0.114675,1,0.3969416485395812,215.44,221.29,221.9,216.55
2022-04-12,MSFT,0.2825625,1,1.9712284579161143,278.07,289.48,293.77,293.86
2022-04-12,NFLX,0.28459999999999996,1,1.8395775820943676,348.0,355.88,362.15,370.08
2022-04-12,NIO,0.11646666666666666,1,4.933201628911094,19.7,20.0,20.36,20.45
2022-04-12,NOC,-0.2732,1,0.26768566071067107,440.5,441.95,448.73,428.28
2022-04-12,PG,0.2825625,1,0.2830151408187779,147.98,148.55,147.4,142.2
2022-04-12,TSLA,0.13350851063829788,1,3.5888356035912756,325.31,341.83,352.42,331.95
2022-04-12,TSM,0.4411833333333333,1,4.1666687322002645,92.46,94.09,95.26,98.76
2022-04-13,AAPL,0.10207272727272729,-1,-2.9988434172606553,164.99,163.11,167.38,166.63
2022-04-13,AMD,0.2273777777777778,-1,-4.788214044877296,95.1,97.37,101.0,110.7
2022-04-13,AMZN,0.21467777777777777,-1,-2.465268427488599,150.79,151.12,154.46,159.8
2022-04-13,BA,0.0,-1,-0.5085540004445718,176.28,175.03,175.2,185.66
2022-04-13,COST,0.15434,-1,-0.11841597231683355,557.39,560.56,575.3,543.93
2022-04-13,GOOG,0.164925,-1,-2.3279650814357393,127.77,129.18,133.38,136.55
2022-04-13,KO,0.0,1,0.44798494473442296,59.0,58.32,58.33,56.37
2022-04-13,META,0.10445,-1,-2.2373170507519062,213.14,215.44,221.29,216.39
2022-04-13,MSFT,0.21467777777777777,-1,-2.7084522733345997,274.95,278.07,289.48,293.0
2022-04-13,NFLX,0.21230000000000002,-1,-2.653878945108766,344.1,348.0,355.88,368.9
2022-04-13,NIO,0.5128,-1,-3.7708151561545944,19.46,19.7,20.0,20.41
2022-04-13,PG,0.21467777777777777,-1,-0.5581212688054474,147.54,147.98,148.55,142.44
2022-04-13,PYPL,-0.4593,-1,-2.7194073026009296,108.25,109.81,111.21,113.44
2022-04-13,TSLA,0.10058876404494382,-1,-3.655231880843273,328.98,325.31,341.83,331.82
2022-04-13,TSM,0.3113433333333333,-1,-3.0936047987744653,92.34,92.46,94.09,98.47
2022-04-13,ZS,0.4694,-1,-4.307092639251871,223.0,224.32,226.79,227.98
2022-04-14,AAPL,0.5788142857142857,-1,-0.1330804311070489,167.68,164.99,163.11,167.52
2022-04-14,AMD,0.26165,1,0.8918996914136926,97.74,95.1,97.37,110.49
2022-04-14,AMZN,0.27375,1,0.7109164667871024,155.54,150.79,151.12,160.42
2022-04-14,BA,0.4184,-1,-1.1487283224389908,182.87,176.28,175.03,186.0
2022-04-14,GOOG,0.3093,1,0.556374899650177,129.67,127.77,129.18,136.71
2022-04-14,INTC,0.5267,1,2.123929240493658,43.93,43.46,43.52,45.28
2022-04-14,KO,0.6808,-1,-0.8920189179833828,59.16,59.0,58.32,56.63
2022-04-14,META,0.5487,1,0.2807054807664885,213.98,213.14,215.44,217.67
2022-04-14,MSFT,0.27375,1,0.2466036892323624,280.37,274.95,278.07,293.5
2022-04-14,NFLX,0.18213333333333334,-1,-0.9585845526468249,350.43,344.1,348.0,369.78
2022-04-14,NIO,0.00853333333333333,-1,-2.442745809438493,20.42,19.46,19.7,20.7
2022-04-14,PG,0.27375,-1,-0.9522687488442899,147.96,147.54,147.98,143.05
2022-04-14,PYPL,0.0,-1,-1.6909351664760623,105.17,108.25,109.81,113.82
2022-04-14,TSLA,0.13400167597765364,1,1.958373343116308,340.79,328.98,325.31,335.7
2022-04-14,TSM,-0.015112903225806454,1,0.4168465288762536,96.19,92.34,92.46,98.58
2022-04-14,ZS,0.0,-1,-3.1493628179713165,241.23,223.0,224.32,230.33
2022-04-18,AAPL,0.18004285714285714,1,1.4115310149336817,162.65,167.68,164.99,169.42
2022-04-18,AMD,0.23345,1,3.237832501107152,93.06,97.74,95.1,109.16
2022-04-18,AMZN,0.22018888888888888,1,3.488883060861978,151.71,155.54,150.79,161.15
2022-04-18,CRM,0.7345,1,2.3421183111358865,188.36,194.63,193.73,206.57
2022-04-18,DIS,0.08086,1,3.2323732284186155,128.88,130.73,129.24,134.42
2022-04-18,GOOG,0.4514666666666666,1,2.008435971424975,126.65,129.67,127.77,136.95
2022-04-18,META,0.462425,1,3.1029091969459044,209.19,213.98,213.14,220.1
2022-04-18,MSFT,0.22018888888888888,1,1.7039553495597788,272.77,280.37,274.95,293.8
2022-04-18,NFLX,0.09618750000000001,1,3.181791412443831,341.13,350.43,344.1,369.64
2022-04-18,NIO,0.14875,1,3.651542828135353,19.65,20.42,19.46,21.14
2022-04-18,PG,0.22018888888888888,1,1.4962536071334336,147.13,147.96,147.54,144.06
2022-04-18,TSLA,0.060800934579439254,1,2.3758093445249453,328.33,340.79,328.98,346.0
2022-04-18,TSM,0.07641739130434783,1,0.6884803215358865,93.21,96.19,92.34,98.08
2022-04-19,AAPL,0.07375833333333333,-1,-0.10156729497902794,162.44,162.65,167.68,169.07
2022-04-19,AMD,0.45315,-1,-3.0021702805606916,93.89,93.06,97.74,108.4
2022-04-19,AMZN,-0.20852857142857142,-1,-2.6041044919075063,152.79,151.71,155.54,160.74
2022-04-19,BX,0.3595,1,2.4770204590184237,101.01,101.91,105.03,109.65
2022-04-19,COST,0.0,1,1.5530950283477416,558.12,566.04,566.72,552.19
2022-04-19,DIS,-0.03235,-1,-5.557241992178214,126.21,128.88,130.73,134.01
2022-04-19,GOOG,0.13318181818181818,-1,-1.7509373215471555,127.36,126.65,129.67,136.47
2022-04-19,KO,0.21945,1,1.3677684717830358,58.89,59.42,59.16,57.27
2022-04-19,META,0.058210000000000005,-1,-7.77230923957987,209.78,209.19,213.98,219.58
2022-04-19,MSFT,-0.20852857142857142,1,0.37154822220556705,273.45,272.77,280.37,292.78
2022-04-19,NFLX,-0.0024115000000000004,-1,-35.116602522644165,337.86,341.13,350.43,368.05
2022-04-19,NIO,0.46943333333333337,-1,-8.656271505066952,19.17,19.65,20.42,21.04
2022-04-19,PG,-0.20852857142857142,1,2.6597836470512988,145.73,147.13,147.96,144.14
2022-04-19,TSLA,0.09598247422680413,-1,-4.955503671370081,334.76,328.33,340.79,345.44
2022-04-19,TSM,0.16505238095238095,-1,-0.44244828942283393,93.6,93.21,96.19,97.86
2022-04-20,AAPL,0.22026842105263159,-1,-0.48437467691896574,164.73,162.44,162.65,168.86
2022-04-20,AMD,0.1468,-1,-4.435224758384241,96.93,93.89,93.06,107.85
2022-04-20,AMZN,0.035036363636363636,-1,-3.7026427673936846,158.12,152.79,151.71,160.61
2022-04-20,BA,0.2873,-1,-1.3783703281026156,185.98,179.85,181.94,185.13
2022-04-20,BX,0.0,-1,-6.454014180267318,105.96,101.01,101.91,109.47
2022-04-20,COST,0.0,-1,-1.953509301272499,569.79,558.12,566.04,553.03
2022-04-20,CRM,0.3612,-1,-4.832734735719655,190.33,185.97,188.36,204.81
2022-04-20,DIS,-0.01989999999999999,-1,-2.336029241349139,130.29,126.21,128.88,133.83
2022-04-20,ENPH,0.0,-1,-12.306055772656434,195.6,190.03,190.51,196.93
2022-04-20,GOOG,0.1454,-1,-2.5794324773957538,129.92,127.36,126.65,136.16
2022-04-20,KO,0.4588,1,0.3790261922001668,59.47,58.89,59.42,57.38
2022-04-20,META,0.20729285714285714,-1,-6.1620527814687724,216.29,209.78,209.19,219.43
2022-04-20,MSFT,0.035036363636363636,-1,-1.9381078076636133,278.11,273.45,272.77,292.08
2022-04-20,NFLX,0.06905131578947368,-1,-3.523586867093176,348.61,337.86,341.13,367.12
2022-04-20,NIO,0.22131666666666666,-1,-5.5096419890777755,19.87,19.17,19.65,20.98
2022-04-20,PG,0.035036363636363636,-1,-0.07804049423368575,147.91,145.73,147.13,144.32
2022-04-20,PYPL,0.36345,-1,-5.795574195539047,103.66,100.58,102.31,112.91
2022-04-20,TSLA,0.1565842857142857,1,3.231684066245504,342.72,334.76,328.33,345.31
2022-04-20,TSM,0.14592000000000002,-1,-1.3634834246268588,94.25,93.6,93.21,97.69
2022-04-21,AAPL,0.26607857142857144,-1,-2.7821046803782945,164.56,164.73,162.44,168.95
2022-04-21,AMD,0.05936,-1,-1.9031709666251981,94.02,96.93,93.89,106.81
2022-04-21,AMZN,0.1486642857142857,-1,-2.6608937569704345,154.0,158.12,152.79,160.25
2022-04-21,BX,0.5719,-1,-1.802542311841367,108.59,105.96,101.01,109.38
2022-04-21,COST,0.6369,-1,-3.3866238492137137,578.64,569.79,558.12,555.22
2022-04-21,CRM,0.5859,-1,-3.2725878367655716,185.2,190.33,185.97,203.51
2022-04-21,DIS,-0.08843000000000001,-1,-2.7864608297680937,123.05,130.29,126.21,133.17
2022-04-21,GOOG,0.334125,-1,-4.260927772368318,127.64,129.92,127.36,135.77
2022-04-21,KO,0.6182333333333333,-1,-1.4499408752853398,60.28,59.47,58.89,57.61
2022-04-21,META,0.08300526315789473,-1,-2.1055975448702466,199.48,216.29,209.78,218.9
2022-04-21,MSFT,0.1486642857142857,-1,-2.4144400828894885,279.14,278.11,273.45,291.49
2022-04-21,NFLX,-0.036067391304347836,-1,-1.2372820699929643,226.19,348.61,337.86,360.06
2022-04-21,NIO,-0.062040000000000005,1,0.174931121357534,18.15,19.87,19.17,20.88
2022-04-21,PG,0.1486642857142857,-1,-0.8363572584964738,151.84,147.91,145.73,144.89
2022-04-21,PYPL,-0.109375,-1,-3.7695779519718533,94.9,103.66,100.58,111.97
2022-04-21,TSLA,0.14952184466019416,-1,-0.36975766723951786,325.73,342.72,334.76,346.2
2022-04-21,TSM,0.35489777777777776,-1,-2.0274609815609748,93.83,94.25,93.6,97.33
2022-04-21,XPEV,-0.34,1,0.12584180559349184,24.87,27.36,26.46,27.89
2022-04-22,AAPL,-0.0023526315789473688,1,0.6737108158499491,163.77,164.56,164.73,168.84
2022-04-22,AMD,0.17221,1,2.893128056973071,89.85,94.02,96.93,105.62
2022-04-22,AMZN,0.25478125,1,1.1943186356370457,148.3,154.0,158.12,159.46
2022-04-22,BA,0.03689999999999999,-1,-0.5708763945789038,181.02,183.55,185.98,184.54
2022-04-22,COST,-0.34026666666666666,-1,-0.6104685507309799,567.34,578.64,569.79,556.7
2022-04-22,CRM,0.20379999999999998,1,1.8316601227324432,176.25,185.2,190.33,201.57
2022-04-22,DIS,0.04399999999999999,1,1.4204794616135072,120.18,123.05,130.29,132.3
2022-04-22,GOOG,0.14994000000000002,1,3.0397770129948865,124.35,127.64,129.92,135.04
2022-04-22,INTC,0.347,1,1.1173311754798991,44.39,44.96,44.79,45.39
2022-04-22,KO,0.2553,1,1.057487602544485,60.51,60.28,59.47,57.85
2022-04-22,META,0.09623333333333332,1,1.5642796201656157,187.19,199.48,216.29,217.55
2022-04-22,MSFT,0.25478125,1,2.4413201966098588,273.73,279.14,278.11,290.41
2022-04-22,NFLX,-0.1209125,-1,-2.6030069131120586,218.22,226.19,348.61,352.21
2022-04-22,NIO,0.3021375,1,0.7566889316494191,17.15,18.15,19.87,20.66
2022-04-22,PG,0.25478125,1,0.8062115662633497,151.73,151.84,147.91,145.41
2022-04-22,PYPL,0.17675,1,2.034174154168578,89.4,94.9,103.66,110.62
2022-04-22,TSLA,0.1079421052631579,-1,-0.6994645387893741,336.26,325.73,342.72,346.43
2022-04-22,TSM,0.2581488372093023,1,0.5852941654095279,92.55,93.83,94.25,96.91
2022-04-22,VZ,0.5106,-1,-3.140037731626861,45.85,45.35,44.8,43.67
2022-04-22,XPEV,0.6965,1,1.4243746681417255,23.84,24.87,27.36,27.64
2022-04-22,ZS,0.6808,1,4.998300965958866,211.47,221.71,228.79,232.82
2022-04-25,AAPL,-0.004685000000000004,-1,-3.7327962071140983,159.21,163.77,164.56,168.11
2022-04-25,AMD,0.2172625,-1,-6.0976939358555455,88.14,89.85,94.02,102.74
2022-04-25,AMZN,-0.044680000000000004,-1,-4.5750773051087075,144.35,148.3,154.0,157.96
2022-04-25,BA,0.0,-1,-5.042356995804635,176.92,181.02,183.55,183.59
2022-04-25,COST,0.3182,-1,-2.543051177414859,548.13,567.34,578.64,559.98
2022-04-25,CRM,0.07623333333333332,-1,-2.572040930734915,170.48,176.25,185.2,198.47
2022-04-25,DIS,0.16149999999999998,-1,-3.4847839674760794,116.83,120.18,123.05,130.76
2022-04-25,GOOG,0.2624916666666667,-1,-3.037733256816927,119.05,124.35,127.64,133.45
2022-04-25,INTC,0.0,-1,-3.272435072859851,43.49,44.39,44.96,44.99
2022-04-25,KO,0.11874,-1,-1.3497220359943178,59.63,60.51,60.28,58.28
2022-04-25,META,0.04127727272727272,-1,-3.230122393108128,183.25,187.19,199.48,215.79
2022-04-25,MSFT,-0.044680000000000004,-1,-3.7403683446350184,267.12,273.73,279.14,288.49
2022-04-25,NFLX,0.16795333333333334,-1,-5.483306924310563,215.52,218.22,226.19,341.47
2022-04-25,NIO,0.20885,-1,-5.488150692667285,17.18,17.15,18.15,20.39
2022-04-25,PG,-0.044680000000000004,-1,-1.6979499608141404,150.46,151.73,151.84,146.43
2022-04-25,PYPL,-0.01971666666666666,-1,-4.64798574594759,86.03,89.4,94.9,108.66
2022-04-25,TSLA,0.2153153846153846,-1,-12.184121881948878,335.02,336.26,325.73,347.48
2022-04-25,TSM,0.11755,-1,-3.6055816985175446,90.67,92.55,93.83,95.92
2022-04-26,AAPL,0.09761578947368421,-1,-0.14669419383115018,160.28,159.21,163.77,167.72
2022-04-26,AMD,0.17385,-1,-0.2935650413918825,90.69,88.14,89.85,102.14
2022-04-26,AMZN,0.07557142857142858,-1,-0.8781047317448939,146.07,144.35,148.3,157.37
2022-04-26,BA,-0.7456,-1,-7.53112253226484,175.91,176.92,181.02,183.21
2022-04-26,ENPH,0.7845,1,7.722813977379935,157.6,153.63,156.56,191.27
2022-04-26,GOOG,0.004815151515151515,-1,-3.7533624014499507,122.67,119.05,124.35,132.91
2022-04-26,KO,0.086075,1,0.7840249235032687,60.26,59.63,60.51,58.38
2022-04-26,META,0.0350235294117647,-1,-3.3158376634770272,186.11,183.25,187.19,214.3
2022-04-26,MSFT,0.07557142857142858,1,4.810902125538638,273.64,267.12,273.73,287.75
2022-04-26,NFLX,-0.02994615384615385,-1,-4.9697585250411045,209.91,215.52,218.22,334.89
2022-04-26,NIO,0.09592857142857143,1,2.44498535212266,17.31,17.18,17.15,20.23
2022-04-26,PG,0.07557142857142858,-1,-0.26909119267484094,151.67,150.46,151.73,146.69
2022-04-26,TSLA,0.09514792626728111,1,0.5807678470473352,332.67,335.02,336.26,346.74
2022-04-26,TSM,0.19729302325581397,-1,-2.7056067994234305,91.2,90.67,92.55,95.68
2022-04-26,VZ,0.4194,-1,-1.922687870641918,41.91,43.27,45.85,43.8
2022-04-26,ZS,0.8074,-1,-1.2300434526979742,216.79,206.47,211.47,230.65
2022-04-27,AAPL,0.15092727272727272,1,4.515537181554107,154.3,160.28,159.21,167.08
2022-04-27,AMD,0.09410000000000002,1,5.57059889711181,85.16,90.69,88.14,101.33
2022-04-27,AMZN,0.18336153846153846,1,4.653418536434309,139.39,146.07,144.35,156.51
2022-04-27,BA,-0.007724999999999996,-1,-0.155383583278399,167.04,175.91,176.92,182.44
2022-04-27,COST,0.4588,1,1.5944257257087733,530.92,544.78,548.13,557.88
2022-04-27,DIS,0.5267,1,0.0694330290713686,114.36,118.49,116.83,129.4
2022-04-27,GOOG,0.23365882352941175,1,3.817580353933786,118.94,122.67,119.05,132.25
2022-04-27,INTC,0.5267,1,3.582462266246702,42.54,43.98,43.49,44.83
2022-04-27,KO,0.32313333333333333,1,0.9609390653341152,59.45,60.26,59.63,58.43
2022-04-27,META,0.030540322580645162,1,17.59360251754794,180.1,186.11,183.25,212.67
2022-04-27,MSFT,0.18336153846153846,1,2.2632366747275996,263.41,273.64,267.12,286.59
2022-04-27,NFLX,0.024209090909090913,1,5.823703923477178,198.4,209.91,215.52,328.39
2022-04-27,NIO,0.45748,1,1.0143202504316857,16.36,17.31,17.18,20.05
2022-04-27,PG,0.18336153846153846,1,2.5414315655701167,149.09,151.67,150.46,146.8
2022-04-27,PYPL,0.12668333333333334,1,11.47560302323876,83.7,87.78,86.03,106.48
2022-04-27,TSLA,0.13265853658536586,-1,-0.4537702888526075,292.14,332.67,335.02,344.14
2022-04-27,TSM,0.2102375,1,5.495250702980157,87.92,91.2,90.67,95.31
2022-04-27,VZ,0.8807,-1,-0.12379228849695081,41.18,41.91,43.27,43.67
2022-04-27,ZS,0.8627,1,4.312366706358696,207.31,216.79,206.47,229.54
2022-04-28,AAPL,0.03104128440366973,-1,-3.660482224106202,154.07,154.3,160.28,166.19
2022-04-28,AMD,0.21296,-1,-4.596165522796518,84.91,85.16,90.69,99.65
2022-04-28,AMZN,0.06022920353982301,-1,-14.049437774923398,138.17,139.39,146.07,155.04
2022-04-28,BA,-0.3944,-1,-3.4885260279003716,154.46,167.04,175.91,180.84
2022-04-28,DIS,0.3182,-1,-3.1745998781125793,113.8,114.36,118.49,128.29
2022-04-28,GOOG,0.0791125,-1,-3.7224251223911384,114.48,118.94,122.67,130.97
2022-04-28,INTC,-0.018025,-1,-6.938498278031262,42.26,42.54,43.98,44.55
2022-04-28,KO,0.0,-1,-2.3870686323222015,59.92,59.45,60.26,58.59
2022-04-28,META,0.143109375,-1,-2.556754269447948,174.13,180.1,186.11,210.37
2022-04-28,MSFT,0.06022920353982301,-1,-4.181215590486785,276.08,263.41,273.64,285.32
2022-04-28,NFLX,-0.08983000000000001,-1,-4.591020181415312,188.54,198.4,209.91,319.35
2022-04-28,NIO,0.73375,-1,-1.358532416363947,16.76,16.36,17.31,19.84
2022-04-28,PG,0.06022920353982301,-1,-1.750200152115608,148.69,149.09,151.67,147.09
2022-04-28,PYPL,-0.010874999999999996,-1,-4.517315884617106,82.61,83.7,87.78,104.88
2022-04-28,TSLA,0.14080579710144928,-1,-0.7692220213591404,293.84,292.14,332.67,340.8
2022-04-28,TSM,0.21114264705882352,-1,-2.4049649055599094,85.54,87.92,91.2,94.59
2022-04-29,AAPL,0.05095757575757576,1,0.19665571195141301,161.03,154.07,154.3,165.47
2022-04-29,AMD,0.35838,1,5.051449794665615,89.64,84.91,85.16,98.05
2022-04-29,AMZN,0.10694691358024691,1,0.17580913238785562,144.6,138.17,139.39,153.87
2022-04-29,BA,0.1279,-1,-0.15452548588951545,154.22,154.46,167.04,178.95
2022-04-29,CRM,0.0,1,0.9264579168977775,184.71,173.71,169.14,192.28
2022-04-29,DIS,0.0,1,1.675172386117227,113.88,113.8,114.36,127.02
2022-04-29,F,0.1531,1,0.7768484085261398,11.73,11.92,11.81,12.48
2022-04-29,GOOG,0.19726000000000002,1,1.9053328436632124,118.85,114.48,118.94,129.84
2022-04-29,INTC,0.10269999999999999,1,3.142931041231574,43.77,42.26,42.54,44.31
2022-04-29,META,0.10327142857142858,1,5.31751467455958,204.76,174.13,180.1,209.23
2022-04-29,MSFT,0.10694691358024691,1,2.504342630929279,282.33,276.08,263.41,284.12
2022-04-29,NFLX,-0.15267999999999998,1,4.780419244766895,199.52,188.54,198.4,310.19
2022-04-29,NIO,0.23154545454545455,1,4.79041437432686,16.93,16.76,16.36,19.6
2022-04-29,NOC,0.1531,-1,-0.17750527739562358,424.33,419.18,421.79,434.39
2022-04-29,PG,0.10694691358024691,-1,-1.351605034798528,152.47,148.69,149.09,147.48
2022-04-29,TSLA,0.21359770642201834,1,3.695628471433298,292.5,293.84,292.14,337.28
2022-04-29,TSM,0.14680923076923078,1,0.8931400860384887,90.24,85.54,87.92,93.96
2022-04-29,XPEV,0.0,1,3.169438276928724,24.08,23.72,22.71,26.59
2022-04-29,ZS,-0.6756,1,2.7078968558872365,213.59,204.76,207.31,226.51
2022-05-02,AAPL,0.14984615384615385,1,0.9622557217771943,155.14,161.03,154.07,163.77
2022-05-02,AMD,0.18725,1,1.4358870971851065,85.52,89.64,84.91,95.15
2022-05-02,AMZN,0.11467619047619047,-1,-0.19799044812060743,124.28,144.6,138.17,150.66
2022-05-02,DIS,-0.7399,1,0.044055402560834254,110.27,113.88,113.8,124.61
2022-05-02,GOOG,0.47945000000000004,1,0.8300917891720746,114.42,118.85,114.48,127.37
2022-05-02,INTC,0.9022,1,0.22241824871912946,40.74,43.77,42.26,43.78
2022-05-02,META,0.2757888888888889,1,0.4262724091634227,199.53,204.76,174.13,206.39
2022-05-02,MSFT,0.11467619047619047,-1,-0.9456180738810962,270.52,282.33,276.08,280.47
2022-05-02,NFLX,0.211575,1,0.20554917753936314,190.36,199.52,188.54,293.41
2022-05-02,NIO,0.2501333333333333,1,0.1714324951171875,16.7,16.93,16.76,19.11
2022-05-02,PG,0.11467619047619047,-1,-1.3701340210901205,149.8,152.47,148.69,148.31
2022-05-02,PYPL,-0.0926,-1,-0.8958808104012497,87.93,92.09,82.61,100.55
2022-05-02,TSLA,0.2305368932038835,1,0.6988279761963305,290.25,292.5,293.84,330.93
2022-05-02,TSM,0.24958222222222223,-1,-0.13866202862831237,88.07,90.24,85.54,92.83
2022-05-02,XPEV,-0.148,1,0.9058741831980235,24.61,24.08,23.72,26.2
2022-05-02,ZS,0.0,-1,-1.6952402880110233,202.74,213.59,204.76,222.74
2022-05-03,AAPL,0.11226428571428572,1,4.100835525355016,155.44,155.14,161.03,163.36
2022-05-03,AMD,0.17161224489795918,1,9.096895825064248,89.84,85.52,89.64,94.88
2022-05-03,AMZN,0.006630769230769228,1,1.3480468532934875,124.5,124.28,144.6,149.36
2022-05-03,BA,0.3612,1,2.2073182375512657,148.61,148.84,154.22,173.91
2022-05-03,COST,0.0,1,3.0961242782479967,507.96,510.62,539.7,552.99
2022-05-03,CRM,0.0,1,3.991921594456196,176.58,174.96,184.71,187.67
2022-05-03,DIS,0.74995,1,2.32497032467267,112.11,110.27,113.88,123.99
2022-05-03,ENPH,0.5106,1,9.975364569918616,168.33,161.4,164.47,181.85
2022-05-03,GOOG,0.410375,1,3.763237988903525,116.6,114.42,118.85,126.83
2022-05-03,INTC,0.0,1,3.2844992817207395,42.02,40.74,43.77,43.69
2022-05-03,KO,0.0,1,3.091302844306444,57.98,59.05,60.49,59.0
2022-05-03,META,0.36888,1,5.367170833268561,210.14,199.53,204.76,206.58
2022-05-03,MSFT,0.006630769230769228,1,2.9100557023681426,277.3,270.52,282.33,280.31
2022-05-03,NFLX,-0.047799999999999954,1,2.0713461203724344,199.46,190.36,199.52,288.71
2022-05-03,NIO,0.39507000000000003,1,3.4226950976572255,17.5,16.7,16.93,19.03
2022-05-03,PG,0.006630769230769228,1,0.7362027544868555,147.78,149.8,152.47,148.28
2022-05-03,PYPL,-0.296,1,2.215855094826621,91.53,87.93,92.09,100.1
2022-05-03,TSLA,0.19652394366197184,1,4.7698645764685565,300.98,290.25,292.5,329.44
2022-05-03,TSM,0.35285384615384613,1,2.520551318580992,88.85,88.07,90.24,92.63
2022-05-04,AAPL,0.16405,-1,-5.57160973803746,156.94,155.44,155.14,163.05
2022-05-04,AMD,0.2555733333333333,-1,-5.582373289659614,91.13,89.84,85.52,94.7
2022-05-04,AMZN,-0.09291875000000001,-1,-7.56103649042452,124.25,124.5,124.28,148.16
2022-05-04,CRM,0.42405,-1,-7.105880990395513,177.37,176.58,174.96,187.18
2022-05-04,DIS,-0.0601,-1,-3.081162089857921,112.16,112.11,110.27,123.42
2022-05-04,ENPH,0.8481,-1,-5.626759880371859,174.53,168.33,161.4,181.5
