Date,Stock Name,sentiment,stock_performance,pct_change,one_day_price,two_day_price,three_day_price,historical_price,sentiment
2022-03-23,AAPL,0,1,2.2678114223220063,166.13,162.74,161.37,159.01,0
2022-03-23,AMD,-1,1,5.802318044764027,114.78,115.92,113.46,112.0,-1
2022-03-23,AMZN,0,0,0.1477901005191189,164.89,161.49,161.25,149.65,0
2022-03-23,COST,0,0,0.7382259137220439,536.35,532.62,538.2,508.13,0
2022-03-23,GOOG,0,1,2.0277446474083134,139.62,135.84,136.16,131.92,0
2022-03-23,KO,0,0,0.9602561936324078,55.57,55.36,54.93,55.1,0
2022-03-23,META,1,1,2.8623658150438835,215.63,210.5,215.47,200.87,1
2022-03-23,MSFT,0,1,1.5392945997365726,296.39,291.62,292.85,283.4,0
2022-03-23,NIO,1,0,0.50296615812469,21.77,20.26,20.86,19.48,1
2022-03-23,PG,0,0,0.17236795936093882,140.92,139.85,139.32,140.55,0
2022-03-23,TSLA,1,0,1.4823128420135132,331.33,307.05,301.8,281.12,1
2022-03-23,TSM,0,1,2.439487929910745,101.44,101.33,101.14,100.64,0
2022-03-24,AAPL,1,0,0.37341150457337563,167.5,166.13,162.74,159.39,1
2022-03-24,AMD,1,0,-0.7135158210084398,113.92,114.78,115.92,112.09,1
2022-03-24,CRM,0,0,-1.3786238300079718,209.94,217.0,212.53,203.06,0
2022-03-24,GOOG,0,0,0.1482744797455672,137.85,139.62,135.84,132.19,0
2022-03-24,META,0,0,1.0247350292087711,212.46,215.63,210.5,201.39,0
2022-03-24,NIO,1,-1,-9.417651218993653,21.87,21.77,20.26,19.58,1
2022-03-24,PG,0,0,1.1583359149117556,139.94,140.92,139.85,140.52,0
2022-03-24,TSLA,1,0,-0.3234937980317318,333.04,331.33,307.05,283.48,1
2022-03-24,TSM,0,0,-1.1026564148034494,99.84,101.44,101.33,100.6,0
2022-03-25,AAPL,1,0,0.5036620934281114,171.29,167.5,166.13,159.83,1
2022-03-25,AMD,0,0,0.47630960436676534,120.53,113.92,114.78,112.31,0
2022-03-25,BA,-1,0,-0.41809647996406696,189.05,186.04,191.04,187.26,-1
2022-03-25,COST,1,1,1.709494431745204,535.1,531.17,536.35,511.61,1
2022-03-25,META,-1,0,0.7979402037624703,218.54,212.46,215.63,202.19,-1
2022-03-25,MSFT,0,1,2.3116615237304274,296.43,291.94,296.39,284.51,0
2022-03-25,NIO,1,1,6.529378438089341,21.98,21.87,21.77,19.59,1
2022-03-25,PG,0,0,0.687043279885156,140.18,139.94,140.92,140.23,0
2022-03-25,TSLA,1,1,8.034507836118216,337.97,333.04,331.33,286.4,1
2022-03-25,TSM,-1,0,-0.37479558524472445,102.27,99.84,101.44,100.24,-1
2022-03-25,ZS,-1,1,3.304092180255106,235.79,233.38,232.39,223.25,-1
2022-03-28,AAPL,-1,1,1.9134321810596095,171.93,171.29,167.5,160.42,-1
2022-03-28,AMD,0,1,2.4866978927858123,119.67,120.53,113.92,112.15,0
2022-03-28,AMZN,0,0,0.19202776425126913,164.77,163.65,163.41,151.72,0
2022-03-28,BA,0,1,2.9974485968742517,188.95,189.05,186.04,185.61,0
2022-03-28,META,-1,1,2.8042385942624675,220.78,218.54,212.46,202.76,-1
2022-03-28,MSFT,1,1,1.5159405207517571,296.02,296.43,291.94,285.26,1
2022-03-28,NFLX,0,1,3.5164189097232477,373.85,375.71,374.49,365.22,0
2022-03-28,NIO,1,1,3.158887813363635,19.91,21.98,21.87,19.42,1
2022-03-28,PG,1,0,1.0267870024526697,141.8,140.18,139.94,139.73,1
2022-03-28,PYPL,1,1,4.312647168113451,113.76,116.05,114.65,106.17,1
2022-03-28,TSLA,1,0,0.7079858095940533,336.88,337.97,333.04,292.3,1
2022-03-28,TSM,0,1,2.746184187493451,101.15,102.27,99.84,99.33,0
2022-03-28,XPEV,1,1,3.9439794886547905,27.05,29.26,29.08,28.01,1
2022-03-29,AAPL,1,0,-0.6649590042311476,172.8,171.93,171.29,161.01,1
2022-03-29,AMD,0,-1,-3.254079385696003,120.24,119.67,120.53,112.54,0
2022-03-29,AMZN,0,-1,-1.7801184330386868,168.99,164.77,163.65,152.54,0
2022-03-29,ENPH,1,-1,-2.821707203323213,195.52,193.81,197.84,176.18,1
2022-03-29,INTC,1,-1,-1.569377157615278,48.14,48.44,48.24,44.69,1
2022-03-29,META,0,0,-0.8744423644979161,222.54,220.78,218.54,203.7,0
2022-03-29,MSFT,0,0,-0.4914382681235418,302.86,296.02,296.43,286.1,0
2022-03-29,NIO,0,0,1.3254155697014345,21.21,19.91,21.98,19.5,0
2022-03-29,PG,0,0,-0.688304566440162,142.78,141.8,140.18,139.87,0
2022-03-29,PYPL,1,-1,-2.2198402662418184,116.17,113.76,116.05,106.64,1
2022-03-29,TSLA,0,0,-0.507475414515134,363.95,336.88,337.97,295.71,0
2022-03-29,TSM,1,-1,-2.306634177276847,100.77,101.15,102.27,99.4,1
2022-03-29,XPEV,1,0,0.851062995124357,27.13,27.05,29.26,27.97,1
2022-03-30,AAPL,1,-1,-1.777563707590203,176.11,172.8,171.93,161.69,1
2022-03-30,DIS,1,-1,-2.6958020213200222,140.64,137.03,137.44,136.89,1
2022-03-30,KO,0,0,-0.3375551943235386,56.81,56.59,56.23,55.16,0
2022-03-30,META,1,-1,-2.409480557963582,228.78,222.54,220.78,204.84,1
2022-03-30,MSFT,0,-1,-1.7683033450793966,307.46,302.86,296.02,287.07,0
2022-03-30,NIO,0,-1,-5.05187566702356,21.88,21.21,19.91,19.61,0
2022-03-30,PG,0,0,-1.0298396033046302,144.24,142.78,141.8,140.07,0
2022-03-30,PYPL,1,-1,-2.3968236889967955,121.18,116.17,113.76,107.3,1
2022-03-30,TSLA,0,0,-1.4981813142339528,366.52,363.95,336.88,298.93,0
2022-03-30,TSM,0,-1,-2.3142465769957217,103.53,100.77,101.15,99.59,0
2022-03-31,AAPL,0,0,-0.17181761331233064,174.94,176.11,172.8,162.26,0
2022-03-31,AMD,-1,0,-1.051759589355187,119.22,123.23,120.24,112.84,-1
2022-03-31,AMZN,0,0,0.34509732261244963,166.3,169.32,168.99,153.88,0
2022-03-31,GOOG,0,0,0.7522512261326117,141.97,142.57,141.28,134.52,0
2022-03-31,META,-1,0,1.1198045921371749,226.78,228.78,222.54,205.6,-1
2022-03-31,NIO,0,1,4.180527791021996,22.17,21.88,21.21,19.58,0
2022-03-31,PYPL,-1,0,0.8819685513260995,118.49,121.18,116.17,107.6,-1
2022-03-31,TSLA,1,0,0.6486599368272561,364.66,366.52,363.95,302.32,1
2022-03-31,TSM,0,0,-1.4099553439884263,101.15,103.53,100.77,99.6,0
2022-03-31,XPEV,0,1,5.79920396020603,28.44,28.2,27.13,27.62,0
2022-04-01,AAPL,-1,1,2.3693248990564366,171.83,174.94,176.11,162.77,-1
2022-04-01,AMD,1,1,2.1628581986195305,109.34,119.22,123.23,112.63,1
2022-04-01,AMZN,0,1,2.926448456153091,163.0,166.3,169.32,154.42,0
2022-04-01,DIS,-1,0,1.1532924885912736,135.49,139.24,140.64,136.17,-1
2022-04-01,KO,0,0,-0.5248951753263416,56.66,56.85,56.81,55.2,0
2022-04-01,MSFT,-1,1,1.7936670274068072,300.53,305.94,307.46,288.33,-1
2022-04-01,NIO,1,1,8.755130185022383,21.05,22.17,21.88,19.54,1
2022-04-01,PG,0,0,-0.6512223288830224,141.78,143.25,144.24,139.99,0
2022-04-01,TSLA,0,1,5.611341298759181,359.2,364.66,366.52,305.55,0
2022-04-01,TSM,0,1,1.9457227097056655,98.8,101.15,103.53,99.46,0
2022-04-01,XPEV,1,1,7.571082713390586,27.59,28.44,28.2,27.34,1
2022-04-01,ZS,0,1,2.396325793265198,241.28,239.9,243.99,222.43,0
2022-04-04,AAPL,1,-1,-1.894188764188667,171.53,171.83,174.94,163.22,1
2022-04-04,AMD,0,-1,-3.35655399027071,108.19,109.34,119.22,112.37,0
2022-04-04,AMZN,1,-1,-2.5492089193307637,163.56,163.0,166.3,155.76,1
2022-04-04,META,0,0,-0.8764831238375302,223.8,221.32,226.78,207.88,0
2022-04-04,MSFT,1,0,-1.2985431670032748,301.62,300.53,305.94,289.06,1
2022-04-04,NIO,-1,-1,-5.786167907936082,21.93,21.05,22.17,19.58,-1
2022-04-04,PG,1,0,0.35045262661762144,143.9,141.78,143.25,139.69,1
2022-04-04,TSLA,1,-1,-4.730897154420112,361.53,359.2,364.66,311.56,1
2022-04-04,TSM,1,-1,-2.185345791888131,97.41,98.8,101.15,99.02,1
2022-04-05,AMD,1,-1,-2.9488874132917022,110.53,108.19,109.34,112.28,1
2022-04-05,AMZN,1,-1,-3.230012013198521,168.35,163.56,163.0,156.36,1
2022-04-05,META,-1,-1,-3.683561410400981,232.79,223.8,221.32,209.07,-1
2022-04-05,MSFT,0,-1,-3.6605778217700937,307.03,301.62,300.53,289.91,0
2022-04-05,NIO,1,-1,-3.5157945363585053,23.85,21.93,21.05,19.78,1
2022-04-05,PG,1,0,1.4293118369665994,142.96,143.9,141.78,139.84,1
2022-04-05,PYPL,1,-1,-4.385893408572845,121.86,116.67,115.65,109.86,1
2022-04-05,TSLA,0,-1,-4.169489429436831,381.82,361.53,359.2,314.9,0
2022-04-05,TSM,1,0,-1.2877858040543888,99.31,97.41,98.8,99.04,1
2022-04-06,AAPL,-1,0,0.18039989560972475,172.27,175.59,171.53,164.19,-1
2022-04-06,AMD,-1,0,0.04823290502651043,106.82,110.53,108.19,112.03,-1
2022-04-06,AMZN,-1,0,-0.6119432350275124,164.05,168.35,163.56,156.71,-1
2022-04-06,COST,-1,1,3.9775317030656865,551.6,551.41,551.84,530.01,-1
2022-04-06,DIS,1,0,-0.5280415991957204,133.97,136.89,135.33,135.16,1
2022-04-06,GOOG,-1,0,-0.5183185721824859,140.4,142.97,140.04,135.87,-1
2022-04-06,INTC,-1,0,0.04203860442136901,44.98,45.98,44.96,45.17,-1
2022-04-06,MSFT,-1,0,0.6243649075771641,303.04,307.03,301.62,290.51,-1
2022-04-06,NIO,1,-1,-6.088559392266651,22.47,23.85,21.93,19.91,1
2022-04-06,PG,-1,0,1.294411711258169,143.47,142.96,143.9,140.01,-1
2022-04-06,PYPL,1,0,0.48893507174201484,117.65,121.86,116.67,110.21,1
2022-04-06,TSLA,0,0,1.0996816105212806,363.75,381.82,361.53,317.12,0
2022-04-06,TSM,-1,0,-0.6523009959205031,97.14,99.31,97.41,98.95,-1
2022-04-07,AAPL,-1,0,-1.1908769305866613,169.09,172.27,175.59,164.75,-1
2022-04-07,AMZN,0,-1,-2.106674055044381,158.76,164.05,168.35,157.68,0
2022-04-07,GOOG,-1,-1,-1.7986320734632788,136.53,140.4,142.97,136.35,-1
2022-04-07,META,-1,0,-0.2780843269181379,222.25,230.75,232.79,211.67,-1
2022-04-07,MSFT,0,0,-1.4599972512663548,291.95,303.04,307.03,291.42,0
2022-04-07,NIO,0,-1,-1.7681758328068453,21.68,22.47,23.85,20.07,0
2022-04-07,PG,0,0,0.7805506743029873,145.52,143.47,142.96,140.18,0
2022-04-07,TSLA,0,-1,-3.004944796541838,348.59,363.75,381.82,320.78,0
2022-04-07,TSM,0,0,-1.2236354506130471,95.89,97.14,99.31,99.05,0
2022-04-07,ZS,1,-1,-2.228838281640426,226.07,238.61,252.11,224.09,1
2022-04-08,AAPL,0,-1,-2.551589995257664,169.4,169.09,172.27,165.41,0
2022-04-08,AMD,0,-1,-3.5940566865524444,103.72,103.67,106.82,111.99,0
2022-04-08,AMZN,-1,-1,-2.1613947156313573,157.78,158.76,164.05,158.67,-1
2022-04-08,COST,0,-1,-2.5615089879695363,582.98,560.68,551.6,536.16,0
2022-04-08,GOOG,0,-1,-3.1445323470969186,135.82,136.53,140.4,136.77,0
2022-04-08,INTC,0,0,-0.9570497417928533,44.45,44.43,44.98,45.17,0
2022-04-08,META,0,-1,-2.6402211515852345,221.9,222.25,230.75,213.15,0
2022-04-08,MSFT,-1,-1,-3.9431532153424924,293.77,291.95,303.04,292.55,-1
2022-04-08,NIO,0,0,-1.4999961853027344,20.36,21.68,22.47,20.18,0
2022-04-08,PG,-1,0,-0.38101250532080116,147.4,145.52,143.47,140.69,-1
2022-04-08,TSLA,0,-1,-4.8328086073804455,352.42,348.59,363.75,324.31,0
2022-04-08,TSM,1,-1,-1.7322988254393201,95.26,95.89,97.14,99.1,1
2022-04-08,ZS,0,0,-1.0891071189361383,231.96,226.07,238.61,225.61,0
2022-04-11,AAPL,-1,0,1.1523579415732632,167.38,169.4,169.09,166.89,-1
2022-04-11,AMD,-1,-1,-2.3313178683674436,101.0,103.72,103.67,112.14,-1
2022-04-11,AMZN,1,0,-0.22133635624076944,154.46,157.78,158.76,160.68,1
2022-04-11,GOOG,0,0,-1.0955451072624667,133.38,135.82,136.53,137.36,0
2022-04-11,INTC,1,0,-0.15031375333591088,43.94,44.45,44.43,45.34,1
2022-04-11,META,-1,0,-1.0717894230184928,221.29,221.9,222.25,216.6,-1
2022-04-11,MSFT,1,0,-1.1217699671366572,289.48,293.77,291.95,294.65,1
2022-04-11,NIO,-1,0,-1.2182825846296363,20.0,20.36,21.68,20.49,-1
2022-04-11,PG,1,0,-0.30096048960419075,148.55,147.4,145.52,141.91,1
2022-04-11,PYPL,-1,0,-1.4206334516685035,111.21,113.04,112.49,113.88,-1
2022-04-11,TSLA,-1,0,1.1291813566499351,341.83,352.42,348.59,332.29,-1
2022-04-11,TSM,0,0,-0.1332391714913059,94.09,95.26,95.89,99.08,0
2022-04-12,AAPL,1,1,1.6342465207383223,163.11,167.38,169.4,166.71,1
2022-04-12,AMD,-1,1,2.7760246393346075,97.37,101.0,103.72,111.44,-1
2022-04-12,AMZN,-1,1,3.1524457068956617,151.12,154.46,157.78,160.22,-1
2022-04-12,BA,0,1,3.7383687222175,175.03,175.2,177.97,186.11,0
2022-04-12,META,0,0,0.3969344893431065,215.44,221.29,221.9,216.55,0
2022-04-12,MSFT,-1,1,1.9711836225478552,278.07,289.48,293.77,293.86,-1
2022-04-12,NFLX,0,1,1.8395775820943676,348.0,355.88,362.15,370.08,0
2022-04-12,NIO,0,1,4.933201628911094,19.7,20.0,20.36,20.45,0
2022-04-12,PG,-1,0,0.2829944270896087,147.98,148.55,147.4,142.2,-1
2022-04-12,TSLA,-1,1,3.5888356035912756,325.31,341.83,352.42,331.95,-1
2022-04-12,TSM,-1,1,4.166660125810815,92.46,94.09,95.26,98.76,-1
2022-04-13,AAPL,-1,-1,-2.998843144372361,164.99,163.11,167.38,166.63,-1
2022-04-13,AMD,0,-1,-4.788214044877296,95.1,97.37,101.0,110.7,0
2022-04-13,AMZN,1,-1,-2.465268427488599,150.79,151.12,154.46,159.8,1
2022-04-13,COST,1,0,-0.11841595956345384,557.39,560.56,575.3,543.93,1
2022-04-13,GOOG,0,-1,-2.3279594717546317,127.77,129.18,133.38,136.55,0
2022-04-13,META,-1,-1,-2.2373172102925576,213.14,215.44,221.29,216.39,-1
2022-04-13,MSFT,1,-1,-2.708409323425042,274.95,278.07,289.48,293.0,1
2022-04-13,NFLX,1,-1,-2.653878945108766,344.1,348.0,355.88,368.9,1
2022-04-13,NIO,-1,-1,-3.7708151561545944,19.46,19.7,20.0,20.41,-1
2022-04-13,PG,1,0,-0.5581110133205341,147.54,147.98,148.55,142.44,1
2022-04-13,PYPL,-1,-1,-2.7194073026009296,108.25,109.81,111.21,113.44,-1
2022-04-13,TSLA,1,-1,-3.655231880843273,328.98,325.31,341.83,331.82,1
2022-04-13,TSM,0,-1,-3.0936047987744653,92.34,92.46,94.09,98.47,0
2022-04-14,AAPL,0,0,-0.13308041862262798,167.68,164.99,163.11,167.52,0
2022-04-14,AMD,0,0,0.8918996914136926,97.74,95.1,97.37,110.49,0
2022-04-14,AMZN,0,0,0.7109164667871024,155.54,150.79,151.12,160.42,0
2022-04-14,GOOG,-1,0,0.5563809570164492,129.67,127.77,129.18,136.71,-1
2022-04-14,KO,0,0,-0.8920124983180476,59.16,59.0,58.32,56.63,0
2022-04-14,META,0,0,0.28072008940795534,213.98,213.14,215.44,217.67,0
2022-04-14,MSFT,1,0,0.24653650666854623,280.37,274.95,278.07,293.5,1
2022-04-14,NIO,-1,-1,-2.442745809438493,20.42,19.46,19.7,20.7,-1
2022-04-14,PG,1,0,-0.9522687488442899,147.96,147.54,147.98,143.05,1
2022-04-14,TSLA,-1,1,1.958373343116308,340.79,328.98,325.31,335.7,-1
2022-04-14,TSM,0,0,0.4168383440202998,96.19,92.34,92.46,98.58,0
2022-04-18,AAPL,0,0,1.411493307897941,162.65,167.68,164.99,169.42,0
2022-04-18,AMZN,0,1,3.488883060861978,151.71,155.54,150.79,161.15,0
2022-04-18,DIS,0,1,3.2323732284186155,128.88,130.73,129.24,134.42,0
2022-04-18,GOOG,-1,1,2.008412009341139,126.65,129.67,127.77,136.95,-1
2022-04-18,META,0,1,3.102894423921396,209.19,213.98,213.14,220.1,0
2022-04-18,MSFT,0,1,1.7040119121463582,272.77,280.37,274.95,293.8,0
2022-04-18,NIO,0,1,3.651542828135353,19.65,20.42,19.46,21.14,0
2022-04-18,PG,0,0,1.4962536071334336,147.13,147.96,147.54,144.06,0
2022-04-18,TSLA,-1,1,2.3758093445249453,328.33,340.79,328.98,346.0,-1
2022-04-18,TSM,0,0,0.6884722267731301,93.21,96.19,92.34,98.08,0
2022-04-19,AAPL,0,0,-0.10154879747160815,162.44,162.65,167.68,169.07,0
2022-04-19,AMD,-1,-1,-3.0021702805606916,93.89,93.06,97.74,108.4,-1
2022-04-19,AMZN,0,-1,-2.6041044919075063,152.79,151.71,155.54,160.74,0
2022-04-19,DIS,0,-1,-5.557241992178214,126.21,128.88,130.73,134.01,0
2022-04-19,GOOG,0,-1,-1.7509142425458226,127.36,126.65,129.67,136.47,0
2022-04-19,KO,0,0,1.3677618815741777,58.89,59.42,59.16,57.27,0
2022-04-19,META,1,-1,-7.772302733135043,209.78,209.19,213.98,219.58,1
2022-04-19,MSFT,0,0,0.3715262346441054,273.45,272.77,280.37,292.78,0
2022-04-19,NFLX,-1,-1,-35.116602522644165,337.86,341.13,350.43,368.05,-1
2022-04-19,NIO,1,-1,-8.656271505066952,19.17,19.65,20.42,21.04,1
2022-04-19,PG,0,1,2.6597836470512988,145.73,147.13,147.96,144.14,0
2022-04-19,TSLA,1,-1,-4.955503671370081,334.76,328.33,340.79,345.44,1
2022-04-19,TSM,0,0,-0.4424240756151502,93.6,93.21,96.19,97.86,0
2022-04-20,AAPL,-1,0,-0.4843376327048952,164.73,162.44,162.65,168.86,-1
2022-04-20,AMZN,-1,-1,-3.7026427673936846,158.12,152.79,151.71,160.61,-1
2022-04-20,BX,0,-1,-6.454028685555564,105.96,101.01,101.91,109.47,0
2022-04-20,DIS,-1,-1,-2.336029241349139,130.29,126.21,128.88,133.83,-1
2022-04-20,GOOG,0,-1,-2.5794324773957538,129.92,127.36,126.65,136.16,0
2022-04-20,META,-1,-1,-6.1620527814687724,216.29,209.78,209.19,219.43,-1
2022-04-20,MSFT,-1,-1,-1.9381298851063549,278.11,273.45,272.77,292.08,-1
2022-04-20,NFLX,-1,-1,-3.523586867093176,348.61,337.86,341.13,367.12,-1
2022-04-20,PG,0,0,-0.0780203962439269,147.91,145.73,147.13,144.32,0
2022-04-20,TSLA,1,1,3.231684066245504,342.72,334.76,328.33,345.31,1
2022-04-20,TSM,0,0,-1.3634914448815283,94.25,93.6,93.21,97.69,0
2022-04-21,AAPL,0,-1,-2.782131854946198,164.56,164.73,162.44,168.95,0
2022-04-21,AMD,0,-1,-1.9031709666251981,94.02,96.93,93.89,106.81,0
2022-04-21,AMZN,0,-1,-2.6608937569704345,154.0,158.12,152.79,160.25,0
2022-04-21,DIS,-1,-1,-2.7864608297680937,123.05,130.29,126.21,133.17,-1
2022-04-21,GOOG,-1,-1,-4.260933907860855,127.64,129.92,127.36,135.77,-1
2022-04-21,META,-1,-1,-2.1055975448702466,199.48,216.29,209.78,218.9,-1
2022-04-21,MSFT,0,-1,-2.4144297415806624,279.14,278.11,273.45,291.49,0
2022-04-21,NFLX,-1,0,-1.2372820699929643,226.19,348.61,337.86,360.06,-1
2022-04-21,NIO,0,0,0.174931121357534,18.15,19.87,19.17,20.88,0
2022-04-21,PG,1,0,-0.8363772039567636,151.84,147.91,145.73,144.89,1
2022-04-21,PYPL,0,-1,-3.7695779519718533,94.9,103.66,100.58,111.97,0
2022-04-21,TSLA,1,0,-0.36975766723951786,325.73,342.72,334.76,346.2,1
2022-04-21,TSM,1,-1,-2.0274609815609748,93.83,94.25,93.6,97.33,1
2022-04-22,AAPL,-1,0,0.6737203999002492,163.77,164.56,164.73,168.84,-1
2022-04-22,AMD,0,1,2.893128056973071,89.85,94.02,96.93,105.62,0
2022-04-22,AMZN,0,0,1.1943186356370457,148.3,154.0,158.12,159.46,0
2022-04-22,BA,0,0,-0.5708763945789038,181.02,183.55,185.98,184.54,0
2022-04-22,COST,0,0,-0.610457279515429,567.34,578.64,569.79,556.7,0
2022-04-22,DIS,-1,0,1.4204794616135072,120.18,123.05,130.29,132.3,-1
2022-04-22,GOOG,0,1,3.0397836163576364,124.35,127.64,129.92,135.04,0
2022-04-22,META,1,1,1.5642796201656157,187.19,199.48,216.29,217.55,1
2022-04-22,MSFT,-1,1,2.4413550285291836,273.73,279.14,278.11,290.41,-1
2022-04-22,NFLX,-1,-1,-2.6030069131120586,218.22,226.19,348.61,352.21,-1
2022-04-22,NIO,1,0,0.7566889316494191,17.15,18.15,19.87,20.66,1
2022-04-22,PG,-1,0,0.8062217079271807,151.73,151.84,147.91,145.41,-1
2022-04-22,PYPL,-1,1,2.034174154168578,89.4,94.9,103.66,110.62,-1
2022-04-22,TSLA,-1,0,-0.6994645387893741,336.26,325.73,342.72,346.43,-1
2022-04-22,TSM,1,0,0.5852857512957945,92.55,93.83,94.25,96.91,1
2022-04-25,AAPL,-1,-1,-3.732805371667864,159.21,163.77,164.56,168.11,-1
2022-04-25,AMD,1,-1,-6.0976939358555455,88.14,89.85,94.02,102.74,1
2022-04-25,AMZN,-1,-1,-4.5750773051087075,144.35,148.3,154.0,157.96,-1
2022-04-25,BA,0,-1,-5.042356995804635,176.92,181.02,183.55,183.59,0
2022-04-25,COST,-1,-1,-2.54308393363448,548.12,567.34,578.64,559.98,-1
2022-04-25,CRM,-1,-1,-2.5720321411287297,170.48,176.25,185.2,198.47,-1
2022-04-25,DIS,-1,-1,-3.4847904065303346,116.83,120.18,123.05,130.76,-1
2022-04-25,GOOG,-1,-1,-3.037733256816927,119.05,124.35,127.64,133.45,-1
2022-04-25,KO,-1,0,-1.3497221214330224,59.63,60.51,60.28,58.28,-1
2022-04-25,META,0,-1,-3.230122393108128,183.25,187.19,199.48,215.79,0
2022-04-25,MSFT,-1,-1,-3.7404125372017085,267.12,273.73,279.14,288.49,-1
2022-04-25,NFLX,-1,-1,-5.483306924310563,215.52,218.22,226.19,341.47,-1
2022-04-25,PG,-1,-1,-1.6979497899909768,150.46,151.73,151.84,146.43,-1
2022-04-25,PYPL,-1,-1,-4.64798574594759,86.03,89.4,94.9,108.66,-1
2022-04-25,TSLA,0,-1,-12.184121881948878,335.02,336.26,325.73,347.48,0
2022-04-25,TSM,0,-1,-3.605565269822633,90.67,92.55,93.83,95.92,0
2022-04-26,AAPL,-1,0,-0.1466843047793886,160.28,159.21,163.77,167.72,-1
2022-04-26,AMD,1,0,-0.2935650413918825,90.69,88.14,89.85,102.14,1
2022-04-26,AMZN,-1,0,-0.8781047317448939,146.07,144.35,148.3,157.37,-1
2022-04-26,ENPH,1,1,7.722813977379935,157.6,153.63,156.56,191.27,1
2022-04-26,GOOG,-1,-1,-3.7533624014499507,122.67,119.05,124.35,132.91,-1
2022-04-26,KO,1,0,0.7840185571078632,60.26,59.63,60.51,58.38,1
2022-04-26,META,-1,-1,-3.315829191134439,186.11,183.25,187.19,214.3,-1
2022-04-26,MSFT,-1,1,4.81092696924716,273.64,267.12,273.73,287.75,-1
2022-04-26,NFLX,-1,-1,-4.9697585250411045,209.91,215.52,218.22,334.89,-1
2022-04-26,NIO,-1,1,2.44498535212266,17.31,17.18,17.15,20.23,-1
2022-04-26,PG,-1,0,-0.2691116337895728,151.67,150.46,151.73,146.69,-1
2022-04-26,TSLA,-1,0,0.5807678470473352,332.67,335.02,336.26,346.74,-1
2022-04-26,TSM,0,-1,-2.70560656462962,91.2,90.67,92.55,95.68,0
2022-04-27,AAPL,-1,1,4.515526830775569,154.3,160.28,159.21,167.08,-1
2022-04-27,AMD,-1,1,5.57059889711181,85.16,90.69,88.14,101.33,-1
2022-04-27,AMZN,-1,1,4.653418536434309,139.39,146.07,144.35,156.51,-1
2022-04-27,BA,-1,0,-0.155383583278399,167.04,175.91,176.92,182.44,-1
2022-04-27,GOOG,-1,1,3.817580353933786,118.94,122.67,119.05,132.25,-1
2022-04-27,KO,0,0,0.9609773884190307,59.45,60.26,59.63,58.43,0
2022-04-27,META,-1,1,17.593592212931593,180.1,186.11,183.25,212.67,-1
2022-04-27,MSFT,-1,1,2.2632479788895434,263.41,273.64,267.12,286.59,-1
2022-04-27,NFLX,-1,1,5.823703923477178,198.4,209.91,215.52,328.39,-1
2022-04-27,NIO,1,0,1.0143202504316857,16.36,17.31,17.18,20.05,1
2022-04-27,PG,-1,1,2.5414318263703826,149.09,151.67,150.46,146.8,-1
2022-04-27,PYPL,1,1,11.47560302323876,83.7,87.78,86.03,106.48,1
2022-04-27,TSLA,-1,0,-0.4537702888526075,292.14,332.67,335.02,344.14,-1
2022-04-27,TSM,0,1,5.495232374099757,87.92,91.2,90.67,95.31,0
2022-04-28,AAPL,-1,-1,-3.6604632727043245,154.07,154.3,160.28,166.19,-1
2022-04-28,AMD,1,-1,-4.596165522796518,84.91,85.16,90.69,99.65,1
2022-04-28,AMZN,-1,-1,-14.049437774923398,138.17,139.39,146.07,155.04,-1
2022-04-28,DIS,0,-1,-3.174613064074298,113.8,114.36,118.49,128.29,0
2022-04-28,GOOG,-1,-1,-3.722418702966884,114.48,118.94,122.67,130.97,-1
2022-04-28,INTC,-1,-1,-6.938505783337251,42.26,42.54,43.98,44.55,-1
2022-04-28,META,1,-1,-2.556746817591597,174.13,180.1,186.11,210.37,1
2022-04-28,MSFT,-1,-1,-4.181204781144876,276.08,263.41,273.64,285.32,-1
2022-04-28,NFLX,1,-1,-4.591020181415312,188.54,198.4,209.91,319.35,1
2022-04-28,NIO,1,0,-1.358532416363947,16.76,16.36,17.31,19.84,1
2022-04-28,PG,-1,-1,-1.750190319661975,148.69,149.09,151.67,147.09,-1
2022-04-28,TSLA,0,0,-0.7692220213591404,293.84,292.14,332.67,340.8,0
2022-04-28,TSM,0,-1,-2.4049651088939346,85.54,87.92,91.2,94.59,0
2022-04-29,AAPL,-1,0,0.19663600179757884,161.03,154.07,154.3,165.47,-1
2022-04-29,AMZN,-1,0,0.17580913238785562,144.6,138.17,139.39,153.87,-1
2022-04-29,BA,-1,0,-0.15452548588951545,154.22,154.46,167.04,178.95,-1
2022-04-29,DIS,-1,1,1.675179420991559,113.88,113.8,114.36,127.02,-1
2022-04-29,F,1,0,0.776823101839221,11.73,11.92,11.81,12.48,1
2022-04-29,GOOG,1,1,1.905326049001814,118.85,114.48,118.94,129.84,1
2022-04-29,INTC,-1,1,3.1428932893794124,43.77,42.26,42.54,44.31,-1
2022-04-29,META,-1,1,5.317506620528491,204.76,174.13,180.1,209.23,-1
2022-04-29,MSFT,-1,1,2.5043423484137692,282.33,276.08,263.41,284.12,-1
2022-04-29,NFLX,-1,1,4.780419244766895,199.52,188.54,198.4,310.19,-1
2022-04-29,NIO,1,1,4.79041437432686,16.93,16.76,16.36,19.6,1
2022-04-29,NOC,1,0,-0.17750529032946283,424.33,419.18,421.79,434.39,1
